player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Troy Smith,3790,QB,BLT,3,-5.5,0,50.0,,0,0,0,0.0,0,1,3,0,67.6,74.9,76.7,60.9,94.8,0.0,0,0,36,14.3,1,7,0,1,14.3,1,0.0,0,95.8,2,0,0.0,0,36,39,39.0,36.0,36.0
Dallas Baker,3843,WR,PIT,5,5.5,0,50.0,,0,0,0,50.0,1,0,25,0,28.8,61.2,43.3,,44.9,0.0,0,0,6,0.0,0,19,0,1,89.5,17,94.7,18,56.3,2,0,5.3,1,6,2,2.0,6.0,0.35
Dominique Rodgers-Cromartie,4330,CB,ARZ,3,31.0,0,0.0,,0,0,1,,0,0,1,0,,,55.4,,56.4,0.0,0,0,0,0.0,0,4,4,0,100.0,4,0.0,0,39.6,2,0,100.0,4,0,0,,,0.0
Felix Jones,4336,HB,DAL,6,1.0,0,100.0,,0,0,0,0.0,0,0,9,0,68.3,80.1,61.5,35.5,54.0,0.0,0,0,7,16.1,5,31,0,2,77.4,24,12.9,4,87.5,2,0,6.5,2,10,8,4.0,5.0,0.42
Marc Bulger,684,QB,SL,15,8.5,0,100.0,,0,0,0,0.0,0,0,26,5,68.3,68.5,56.1,72.6,75.9,0.0,0,0,11,0.4,2,515,1,2,0.4,2,0.0,0,102.1,2,0,0.4,2,17,0,0.0,8.5,8.5
Jerame Tuman,513,TE,ARZ,3,11.5,0,100.0,,0,0,0,0.0,0,1,1,0,68.3,64.0,70.3,56.0,63.9,75.8,25,0,18,27.3,9,33,0,2,66.7,22,18.2,6,118.8,2,0,3.0,1,31,8,4.0,15.5,1.41
Craig Stevens,4399,TE,TEN,7,9.5,0,50.0,,0,0,1,0.0,0,0,31,0,64.7,61.2,49.5,29.9,34.8,92.9,26,0,9,7.1,2,28,1,1,89.3,25,7.1,2,62.5,2,0,0.0,0,9,1,1.0,9.0,0.36
Eddie Kennison,161,WR,SL,3,24.5,0,0.0,,0,0,0,,0,0,26,0,,,49.1,,49.9,0.0,0,0,0,0.0,0,26,0,0,92.3,24,50.0,13,39.6,2,0,50.0,13,0,0,,,0.0
Matthew Slater,4467,WR,NE,4,5.0,0,0.0,,0,0,0,,0,0,19,0,,,52.2,,52.9,0.0,0,0,0,0.0,0,11,0,0,90.9,10,0.0,0,39.6,2,0,100.0,11,0,0,,,0.0
Marcus Pollard,151,TE,ATL,2,3.0,0,100.0,,0,0,0,0.0,0,0,2,1,68.3,13.6,29.4,,27.4,100.0,5,0,6,0.0,0,5,0,2,100.0,5,0.0,0,81.3,2,0,0.0,0,7,1,0.5,3.5,1.4
Allen Rossum,377,CB,SF,1,-3.0,0,100.0,,0,0,0,0.0,0,0,28,0,64.7,64.6,68.7,,60.8,0.0,0,0,4,0.0,0,1,0,1,100.0,1,0.0,0,83.3,1,0,100.0,1,4,7,7.0,4.0,4.0
Joe Flacco,4332,QB,BLT,19,26.0,0,100.0,,0,0,1,0.0,0,1,3,6,64.7,73.2,65.2,,93.0,0.0,0,0,43,0.0,0,590,4,1,0.8,5,0.0,0,118.8,1,0,0.7,4,43,17,17.0,43.0,8.6
Edgar Jones,4280,ED,BLT,1,19.0,0,100.0,,0,0,0,0.0,0,1,3,0,64.7,61.2,85.8,,90.4,100.0,1,0,25,0.0,0,1,0,1,100.0,1,0.0,0,118.8,1,0,0.0,0,25,6,6.0,25.0,25.0
Eric Weems,4097,WR,ATL,3,-3.0,0,100.0,,0,0,0,0.0,0,0,2,0,64.7,61.2,63.7,,57.3,0.0,0,0,4,0.0,0,4,0,1,100.0,4,75.0,3,83.3,1,0,25.0,1,4,7,7.0,4.0,1.0
Gary Russell,4059,HB,PIT,9,-8.0,0,100.0,,0,0,0,0.0,0,0,25,0,64.7,80.4,57.4,80.2,54.5,0.0,0,0,-2,38.5,10,26,0,1,61.5,16,3.8,1,79.2,1,0,0.0,0,-2,6,6.0,-2.0,-0.13
Jackie Battle,3885,HB,KC,1,-3.0,0,100.0,,0,0,0,0.0,0,0,16,0,64.7,61.2,64.3,76.6,64.1,0.0,0,0,-2,66.7,4,6,0,1,33.3,2,0.0,0,79.2,1,0,0.0,0,-2,1,1.0,-2.0,-1.0
Tyson DeVree,4890,TE,NE,2,5.0,0,0.0,,0,0,0,100.0,1,0,19,0,,,52.9,68.6,53.4,12.5,1,0,0,12.5,1,8,0,0,87.5,7,75.0,6,39.6,1,0,0.0,0,0,0,,,0.0
Tyler Thigpen,3833,QB,KC,14,40.0,0,100.0,,0,0,0,0.0,0,1,16,3,64.7,84.3,64.9,61.3,90.7,0.0,0,0,37,0.2,1,508,2,1,0.2,1,0.0,0,158.3,1,1,0.2,1,37,0,0.0,37.0,37.0
Drew Bennett,941,WR,SL,1,4.0,0,100.0,,0,0,0,0.0,0,0,26,0,64.7,61.2,59.0,,59.2,0.0,0,0,4,0.0,0,3,0,1,100.0,3,66.7,2,83.3,1,0,33.3,1,4,0,0.0,4.0,1.33
T.J. Duckett,1025,HB,SEA,12,-6.0,0,0.0,,0,0,0,,0,0,29,0,,84.3,56.2,78.3,50.2,0.0,0,0,0,24.1,7,29,0,0,75.9,22,0.0,0,39.6,1,0,6.9,2,0,0,,,0.0
Pete Kendall,163,G,WAS,16,-6.0,0,100.0,,0,0,1,0.0,0,0,32,1,67.6,15.5,87.3,79.6,36.2,0.0,0,0,-9,100.0,607,607,3,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-9,-3,-3.0,-9.0,
David Garrard,1109,QB,JAX,16,-6.0,0,100.0,,0,0,0,0.0,0,0,15,6,,62.7,76.3,,,0.0,0,0,-6,0.0,0,647,3,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-6,0,0.0,-6.0,
Gary Barnidge,4455,TE,CAR,4,32.0,0,0.0,,0,0,0,,0,0,5,0,,,60.0,,49.4,85.7,6,0,0,0.0,0,7,0,0,100.0,7,14.3,1,39.6,1,0,0.0,0,0,0,,,0.0
Rock Cartwright,1211,HB,WAS,5,-7.0,0,100.0,,0,0,0,0.0,0,0,32,0,64.7,70.3,43.5,0.0,57.8,0.0,0,0,-7,20.0,2,10,0,1,80.0,8,0.0,0,79.2,1,0,20.0,2,-7,0,0.0,-7.0,-0.88
Ryan Fitzpatrick,2467,QB,CIN,12,-6.0,0,100.0,,0,0,0,0.0,0,0,7,9,,29.7,53.9,,,0.0,0,0,-3,0.0,0,462,1,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-3,3,3.0,-3.0,
Todd Herremans,2343,G,PHI,19,5.0,0,100.0,,0,0,0,0.0,0,1,24,0,64.7,61.2,84.4,79.7,89.0,0.4,3,0,1,99.8,799,801,6,1,0.2,2,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,0.5
Levi Brown,3621,T,ARZ,20,-10.0,0,100.0,,0,0,0,0.0,0,0,1,0,67.6,62.3,76.0,62.6,44.8,0.0,0,0,4,100.0,835,835,8,1,0.0,0,0.0,0,83.3,1,0,0.0,0,4,14,14.0,4.0,
Alvin Pearman,2344,HB,JAX,1,21.0,0,100.0,,0,0,0,0.0,0,1,15,0,64.7,61.2,66.2,,81.5,0.0,0,0,23,0.0,0,1,0,1,100.0,1,0.0,0,158.3,1,1,0.0,0,23,2,2.0,23.0,23.0
JaMarcus Russell,3617,QB,OAK,15,10.0,0,0.0,,0,0,0,100.0,1,0,23,12,27.9,28.8,53.2,80.0,41.6,0.0,0,0,0,0.7,3,433,4,0,0.2,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Mike Hart,4516,HB,IND,2,3.0,0,100.0,,0,0,0,0.0,0,1,14,1,64.7,18.0,42.3,,26.2,0.0,0,0,18,0.0,0,5,0,1,100.0,5,0.0,0,118.8,1,0,0.0,0,18,15,15.0,18.0,3.6
John Madsen,3408,TE,CLV,2,4.0,0,0.0,,0,0,0,100.0,1,0,8,0,27.9,,32.8,,39.6,0.0,0,0,0,0.0,0,3,0,0,100.0,3,33.3,1,39.6,1,0,66.7,2,0,0,,,0.0
Chauncey Washington,4527,HB,JAX,2,3.0,0,100.0,,0,0,0,0.0,0,1,15,0,68.3,70.0,66.2,,63.4,0.0,0,0,9,0.0,0,7,0,1,71.4,5,0.0,0,104.2,1,0,0.0,0,9,6,6.0,9.0,1.8
Mike Bell,3225,HB,NO,2,-7.0,1,100.0,,0,0,0,0.0,0,1,20,0,64.7,74.9,52.3,28.1,67.3,0.0,0,0,14,23.1,3,13,0,1,76.9,10,0.0,0,118.8,1,0,0.0,0,14,21,21.0,14.0,1.4
Kurt Warner,112,QB,ARZ,20,-6.0,0,100.0,,0,0,0,0.0,0,0,1,8,,69.7,73.3,60.9,58.4,0.0,0,0,4,0.1,1,804,12,1,0.1,1,0.0,0,83.3,1,0,0.0,0,4,10,10.0,4.0,4.0
Todd Watkins,3163,WR,OAK,7,48.0,0,0.0,,0,0,1,,0,0,23,0,64.7,61.2,51.0,,49.4,0.0,0,0,0,0.0,0,53,1,0,92.5,49,20.8,11,39.6,1,0,79.2,42,0,0,,,0.0
Charlie Johnson,3144,G,IND,17,-4.0,0,100.0,,0,0,0,0.0,0,0,14,0,67.6,62.3,75.5,60.7,39.1,0.0,0,0,-2,100.0,672,672,2,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-2,2,2.0,-2.0,
Adam Jennings,3129,WR,DET,4,2.0,0,0.0,,0,0,0,100.0,1,0,11,0,27.9,,40.0,,42.4,0.0,0,0,0,0.0,0,12,0,0,100.0,12,33.3,4,39.6,1,0,66.7,8,0,0,,,0.0
Marques Hagans,3089,QB,KC,2,-3.0,0,100.0,,0,0,0,0.0,0,1,16,0,64.7,68.7,73.9,,74.8,0.0,0,0,7,0.0,0,5,0,1,60.0,3,60.0,3,95.8,1,0,0.0,0,7,10,10.0,7.0,2.33
Lance Ball,4808,HB,IND,1,-3.0,0,100.0,,0,0,0,0.0,0,0,14,0,64.7,22.9,52.3,,56.8,0.0,0,0,5,0.0,0,11,0,1,100.0,11,0.0,0,87.5,1,0,0.0,0,5,8,8.0,5.0,0.45
Chad Jackson,2981,WR,DEN,4,-1.0,0,100.0,,0,0,0,0.0,0,1,10,0,64.7,61.2,59.9,,59.6,0.0,0,0,19,0.0,0,18,0,1,100.0,18,38.9,7,118.8,1,0,61.1,11,19,20,20.0,19.0,1.06
Antrel Rolle,2225,S,ARZ,3,-2.0,0,100.0,,0,0,0,0.0,0,1,1,0,68.3,64.0,78.5,,74.6,0.0,0,0,9,0.0,0,3,6,1,33.3,1,33.3,1,104.2,1,0,66.7,2,9,11,11.0,9.0,9.0
Terrance Copper,2016,WR,BLT,6,7.0,0,0.0,,0,0,0,,0,0,3,0,,,64.9,,61.2,0.0,0,0,0,0.0,0,15,0,0,93.3,14,20.0,3,39.6,1,0,80.0,12,0,0,,,0.0
Darrell Reid,2758,DI,IND,5,2.0,0,0.0,,0,0,0,,0,0,14,0,,,80.0,75.0,55.6,0.0,0,0,0,57.1,4,7,2,0,42.9,3,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Sam Gado,2599,HB,SL,1,-3.0,0,100.0,,0,0,0,0.0,0,0,26,0,64.7,68.2,47.1,70.7,63.2,0.0,0,0,-1,33.3,1,3,0,1,66.7,2,0.0,0,79.2,1,0,0.0,0,-1,2,2.0,-1.0,-0.5
Jason Rader,2154,TE,ATL,7,17.0,0,100.0,,0,0,0,0.0,0,1,2,1,64.7,21.7,53.9,73.7,30.2,96.9,31,0,26,21.9,7,32,2,1,75.0,24,3.1,1,118.8,1,0,0.0,0,26,9,9.0,26.0,1.08
Earl Bennett,4384,WR,CHI,4,10.0,0,0.0,,0,0,0,,0,0,6,0,,,51.8,,52.4,0.0,0,0,0,0.0,0,10,0,0,100.0,10,80.0,8,39.6,1,0,20.0,2,0,0,,,0.0
Dan Campbell,488,TE,DET,1,12.0,0,100.0,,0,0,0,0.0,0,1,11,0,64.7,61.2,79.3,,85.0,100.0,4,0,21,0.0,0,4,0,1,75.0,3,0.0,0,118.8,1,0,0.0,0,21,9,9.0,21.0,7.0
Shaun Alexander,597,HB,WAS,2,2.0,0,100.0,,0,0,0,0.0,0,0,32,0,64.7,74.5,58.3,70.7,74.6,0.0,0,0,9,20.0,1,5,0,1,60.0,3,0.0,0,104.2,1,0,0.0,0,9,7,7.0,9.0,3.0
Lorenzo Alexander,2476,DI,WAS,4,6.0,0,0.0,,0,0,0,,0,0,32,0,,,73.9,68.4,52.5,100.0,4,0,0,50.0,2,4,1,0,50.0,2,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
